Customer ID,Gender,Age,Annual Income (k$),Spending Score,Purchase Date,Product Category,Product Price ($),Payment Method
4e07ef68-5c79-452d-836e-08bdaaf84a08,Male,67,33.98,49,2020-02-27,Clothing,74.25,Paypal
0be9a353-ee48-4718-9c7a-9c2737fbf4e2,Female,39,140.63,19,2021-05-21,Books,338.36,Paypal
9b2845d8-a5f8-47a1-ba1a-f6701ff1a01b,Female,54,94.88,18,2021-09-17,Clothing,321.1,Credit Card
c1918cc7-5a3e-4160-88f9-3e0596a2a40e,Male,26,101.76,3,2022-01-04,Groceries,483.39,Paypal
6da40869-4612-4f76-ad69-37f4c161d489,Male,34,66.71,78,2021-02-05,Sports,126.36,Debit Card
5e5d9900-7b86-40a5-8130-9e1d35067b64,Male,63,74.55,57,2022-07-15,Sports,358.9,Bank Transfer
3206b1d1-187b-4620-97e0-c3c9a8dfc23d,Male,56,93.66,46,2023-10-10,Clothing,301.91,Credit Card
332b525e-7010-4f6e-b44f-d50832eccf5b,Female,42,80.44,57,2022-05-07,Electronics,251.56,Debit Card
12401b93-24ed-4589-a0d8-858af3701ad2,Male,19,115.32,99,2023-08-31,Sports,258.29,Debit Card
13c4c902-3929-44c6-a3e0-ba3876b2fe41,Female,36,32.69,55,2020-08-24,Home & Kitchen,66.09,Credit Card
dbde807b-e37f-4c1d-abbb-cec271f3ee01,Male,31,137.56,64,2021-08-19,Beauty,399.81,Credit Card
509c3963-86d6-4929-bd47-92d593e714ec,Male,22,114.92,64,2021-07-17,Books,52.27,Debit Card
d1e815a6-a535-46cb-bd04-6f3272803456,Male,64,78.08,58,2024-06-22,Sports,258.47,Paypal
1257ded0-161e-48f5-a3d9-f2041c2cd48b,Male,25,109.47,43,2021-04-09,Clothing,215.73,Credit Card
aa712080-2c01-40a5-be90-78410e1c8c20,Male,51,125.1,92,2024-08-23,Clothing,205.75,Bank Transfer
3b280f5e-07b6-45f5-8eba-9a766a7d9717,Female,20,40.8,50,2022-09-15,Clothing,122.79,Bank Transfer
3f042835-94e6-4173-965a-c4433c9b10cb,Female,26,73.38,12,2022-02-11,Electronics,208.86,Paypal
9af7aab9-6d94-434d-8678-28b734c02b00,Male,27,84.07,99,2020-04-07,Beauty,86.56,Credit Card
f98a7df5-c16b-48c2-82de-302a9fc883cf,Female,29,125.98,47,2021-08-11,Books,383.04,Debit Card
aa27dcde-d24d-42ee-bca9-b400184ddfbf,Female,53,133.41,22,2022-01-24,Electronics,353.39,Paypal
27edcf29-8e9e-4cf2-b985-c3ceab214340,Male,30,62.29,76,2023-08-03,Books,485.2,Paypal
16475cc3-5769-405e-93ae-8eb7276a8f3c,Male,48,105.63,70,2021-06-29,Beauty,401.8,Credit Card
e2e02d98-5da3-46a1-9cec-c00d25681cc7,Male,29,67.55,76,2020-11-11,Home & Kitchen,65.42,Paypal
28d9d003-f77c-4492-bb94-03dfb6a14659,Female,67,114.73,4,2020-09-19,Books,296.69,Bank Transfer
ace258ff-d49c-409b-87a9-538c5a5577e2,Female,40,139.59,95,2023-09-26,Clothing,446.17,Bank Transfer
d4a3cf55-0e52-43dd-b990-213c690aa690,Male,40,143.37,11,2021-11-04,Sports,304.23,Debit Card
4d39263b-d3c6-4eee-adee-05be0805990b,Female,68,130.42,20,2021-05-26,Groceries,358.97,Debit Card
abd078c8-d135-4fe6-914a-679857029f43,Male,67,130.62,86,2022-10-05,Electronics,364.35,Bank Transfer
1926ea8f-541e-44cd-9670-33a1d06bf96a,Male,23,56.07,24,2022-02-25,Groceries,453.44,Credit Card
1d45cc7f-6fce-4f4f-99e1-ba3fa4ef262c,Male,19,47.22,49,2022-08-27,Clothing,406.52,Credit Card
77caf230-9cff-4b31-9876-e8abde02f0e6,Male,27,82.34,22,2024-03-27,Groceries,59.09,Bank Transfer
77c33fd8-aabf-4c98-98b6-473ea862db01,Male,22,109.59,72,2020-03-28,Clothing,327.65,Debit Card
c41a5afa-0ede-43b7-9974-02fbef707f5f,Female,44,116.41,94,2020-08-03,Clothing,435.86,Credit Card
a3d4f099-f44f-4058-b466-6f08f14f18fb,Female,54,72.13,32,2020-12-05,Beauty,379.54,Bank Transfer
46fc2a75-2d5b-4071-bc07-4e77e2aa6300,Male,61,95.01,71,2022-06-13,Books,111.49,Bank Transfer
88196148-7046-49b2-a435-6734e90ceca4,Male,24,61.74,62,2020-11-13,Clothing,91.77,Bank Transfer
7879c73c-8641-4935-b711-1d47ad31325b,Male,39,42.0,100,2020-11-11,Groceries,230.74,Bank Transfer
beaab5a5-034e-44c0-b6c9-3c334cb103f3,Female,41,54.45,36,2021-05-25,Books,387.23,Debit Card
22d524b4-8bfa-4ecb-abfb-bc575c3120ab,Female,59,21.93,44,2020-01-14,Beauty,195.18,Bank Transfer
e811ca9a-48d4-4a6d-892a-c06f26d98238,Male,20,74.58,46,2024-08-30,Books,153.25,Debit Card
ba79fdeb-a642-4846-b70f-728da88a8be9,Male,57,140.75,59,2021-05-16,Electronics,248.76,Credit Card
a9ea9d1c-5496-4c19-b62b-90949f3a7be8,Male,52,79.2,80,2021-05-13,Electronics,390.13,Paypal
5a275522-b85b-4437-98bc-74d803365e0e,Male,49,134.09,89,2024-05-05,Electronics,240.78,Paypal
37da20ae-727e-4d2a-83a0-3172c6be57aa,Female,53,57.18,67,2020-05-19,Electronics,325.79,Bank Transfer
c595f36e-120b-4fdb-8842-0ee1e2722e94,Male,25,31.11,28,2022-06-12,Electronics,186.69,Credit Card
8410872e-1154-4e10-b0ac-1560b92425a0,Male,69,64.12,42,2021-04-05,Beauty,76.63,Bank Transfer
6d1105e8-8318-4029-a29a-fca637a36197,Female,46,101.77,72,2023-04-03,Books,433.91,Credit Card
cab7c482-b668-481d-bd94-0d1ffc5bc064,Male,34,110.84,36,2020-07-24,Home & Kitchen,252.77,Credit Card
732c31cf-231f-4c74-adcc-19524b409d17,Male,50,31.89,87,2022-02-09,Sports,45.74,Bank Transfer
9ea77ef4-1e69-4797-a5c0-b18043670f3f,Female,65,83.22,89,2022-07-25,Clothing,445.0,Debit Card
40538917-bc74-4df6-bb58-c01b5052f8eb,Female,32,38.91,78,2020-01-01,Beauty,445.53,Paypal
f2bd9ce3-56c7-4a71-9a41-60ee28bf7492,Female,35,56.7,48,2020-12-13,Clothing,28.08,Credit Card
c2ab3126-d0ef-4325-acc7-80ea697bb565,Male,45,90.56,51,2023-10-28,Beauty,174.41,Credit Card
3f612ef5-4d78-469e-815c-63c08a46506b,Male,49,27.46,6,2020-11-03,Clothing,69.71,Bank Transfer
717719ce-b764-4fdb-a269-87cef8cd8902,Male,31,89.03,95,2022-10-22,Books,326.2,Credit Card
1f051f32-e941-4df5-897f-afc9f3e3a294,Male,18,21.07,83,2022-03-20,Home & Kitchen,227.84,Paypal
62c249b2-dcbf-4c78-b384-eb8e802cbbbe,Male,56,66.16,27,2022-02-11,Books,422.95,Bank Transfer
ec4ff48f-8162-4a1c-97ff-e1e6121429d6,Female,28,134.64,75,2022-07-23,Books,83.41,Credit Card
b93ddede-9a73-4a97-bc46-1b76a7d2db8f,Female,64,82.74,88,2024-07-04,Groceries,290.21,Paypal
e7f86dc8-3cf4-4ec4-acee-5e401cd2ea0c,Male,27,82.2,14,2022-08-06,Beauty,307.93,Bank Transfer
8647cfd9-c81a-42a7-883b-08793d363618,Male,42,84.98,62,2024-02-21,Groceries,264.67,Credit Card
7de6ad5a-c827-4a03-8adb-f5af66741894,Male,20,25.03,89,2021-12-10,Electronics,91.17,Paypal
bc5ad841-d2c9-493c-8427-20124ab31768,Male,25,114.38,3,2022-08-30,Electronics,158.64,Debit Card
174ad20c-baa3-457b-81e1-f246cee696b3,Male,42,119.22,94,2023-03-20,Electronics,90.13,Paypal
2a46eca8-904c-427f-a3bd-38ba6fc9cd0c,Male,68,42.38,40,2021-07-19,Books,59.68,Bank Transfer
a5697532-3ae4-432d-b4b5-ffbb1e0b0d4f,Female,22,120.26,11,2021-02-05,Beauty,297.44,Debit Card
59e48df1-d9ee-4ddf-a97e-6e596de62f60,Female,49,42.58,68,2021-05-28,Groceries,374.44,Paypal
f313bafb-a7c3-4b58-b0d2-7e71f879f60c,Male,58,97.61,73,2022-11-10,Home & Kitchen,118.28,Credit Card
da1ce0df-1808-4f1a-a3a1-8673dc7b89f3,Female,51,95.66,41,2021-08-01,Electronics,206.32,Paypal
083b3792-cd4f-4859-b668-50ace49a4c07,Female,47,70.15,35,2020-02-29,Sports,357.14,Bank Transfer
1d383e1c-e3ba-475a-a4dd-d759e76cd542,Male,29,122.83,90,2021-01-16,Electronics,314.9,Debit Card
d0074b60-ec01-4540-ba74-5c626bf8c689,Male,61,61.41,62,2023-06-24,Sports,290.52,Credit Card
45fa60d0-20a7-42c9-abbb-4d3f2581bd14,Male,65,129.15,3,2023-11-21,Sports,178.67,Credit Card
9732d4a8-048f-44f6-a727-bf5b1395c11e,Male,42,119.26,84,2020-07-14,Groceries,162.82,Credit Card
4c8f094d-4478-4b43-9e93-ae1613f4cf59,Male,22,114.04,75,2024-07-01,Clothing,471.96,Paypal
e8a87836-16bb-4bda-8988-e5222c54dc4b,Male,37,123.42,23,2020-07-17,Groceries,89.76,Bank Transfer
e4a50474-dfbc-42b5-a49b-45a47fe6b667,Male,69,86.76,8,2020-09-01,Groceries,470.8,Bank Transfer
3609d1e3-f1b3-4843-910b-55443509e8c9,Male,45,129.24,20,2020-02-06,Sports,128.29,Debit Card
d245f0e8-17ed-4929-af36-fe6f53f0495a,Female,31,124.2,44,2023-12-29,Clothing,314.93,Paypal
11cf2826-efd5-47b8-ab31-d30210bb1207,Male,32,52.04,6,2022-12-19,Beauty,319.99,Bank Transfer
f626dc91-fa91-4b68-b947-decd750ae323,Female,42,140.75,95,2020-04-18,Clothing,343.31,Credit Card
42374c32-537b-49c7-8a36-ac6067fc3ce9,Female,32,80.48,67,2021-05-11,Beauty,193.98,Paypal
fc90897a-5cf3-4d7c-89c8-9462e203a549,Male,58,56.92,82,2022-01-26,Books,294.26,Debit Card
13bd084a-ba3c-4127-97d7-d35acefcef4c,Male,56,140.1,72,2024-03-09,Home & Kitchen,307.88,Paypal
89792089-2af1-4b54-bc51-b9449a453e94,Female,57,73.45,51,2020-09-19,Home & Kitchen,269.07,Bank Transfer
420dadb3-e428-471c-85df-0b9e74e6c969,Male,70,50.83,4,2020-06-22,Groceries,141.59,Credit Card
380ffa18-d169-4ecd-a0b2-99ef7efb9860,Female,30,56.34,37,2023-12-14,Electronics,82.94,Credit Card
eaf93e6a-569d-4015-94c7-e8c97068e929,Female,43,118.28,70,2022-04-04,Home & Kitchen,478.73,Credit Card
7593c8b3-c9fd-4a21-9363-04e0155d239f,Male,43,37.35,69,2023-04-14,Sports,474.34,Paypal
af216d8e-2b2d-4d6d-863c-18aa4e4ad726,Male,54,85.55,9,2020-11-27,Clothing,178.83,Paypal
f647acd8-74f2-4065-82f9-e07c79a94782,Male,28,143.6,6,2024-06-02,Home & Kitchen,88.08,Debit Card
2d2640dc-49f0-4ec3-87d4-284373cd3925,Female,33,39.46,61,2022-04-17,Home & Kitchen,261.27,Debit Card
4bc6ce9b-6790-4ff9-8e3b-6e7c66b89dfe,Male,70,34.42,6,2020-06-02,Electronics,87.66,Paypal
14457e16-50f1-45a3-b1a8-1200955b07e6,Male,50,40.69,12,2023-03-24,Beauty,395.61,Bank Transfer
b8fe57e1-0fd5-4cf8-8e7e-c664f27c524d,Male,33,106.62,26,2021-01-06,Sports,400.26,Credit Card
539e8b29-fea4-4626-ab81-98afdab3e7d6,Male,69,130.18,86,2022-02-11,Beauty,194.51,Bank Transfer
354409f7-a5b3-4f72-a021-7898044e47fe,Male,68,133.91,13,2020-10-06,Beauty,462.1,Bank Transfer
e02e5f81-753a-48cc-ae56-a7b6f6b714e4,Female,51,73.99,94,2021-04-12,Sports,135.12,Debit Card
575b8297-34ab-42fe-b979-2f7c154322e8,Male,45,68.47,17,2024-04-04,Electronics,303.53,Bank Transfer
5d39d501-5567-4f97-9eaa-81370d249675,Female,53,63.47,80,2022-12-09,Books,339.95,Paypal
7f2f2a09-ce84-4ed4-8a98-6f6310936698,Male,38,132.53,26,2022-11-14,Electronics,78.49,Credit Card
9bc670fd-30e0-4245-be5d-f9a4bfaa0885,Female,70,128.57,43,2022-08-07,Home & Kitchen,430.51,Debit Card
af042a4a-d49d-46c7-90e3-43be696300b7,Male,45,20.36,75,2022-07-14,Electronics,459.19,Paypal
08609d59-a562-40a3-abda-37877874684b,Female,44,46.15,82,2021-08-04,Groceries,376.85,Bank Transfer
132494b8-a628-42df-b709-42cbeead3f5d,Female,47,114.3,29,2021-07-29,Clothing,78.3,Debit Card
8f63f59d-2c18-4a4e-9138-b118bbdbbfb9,Male,69,86.88,28,2022-08-23,Beauty,319.4,Debit Card
667e175b-1605-4153-b6a6-05abc32cf6ff,Male,38,38.14,37,2024-01-10,Home & Kitchen,45.65,Debit Card
d6b2099d-bf71-4790-97aa-5caff23aa85b,Female,19,41.98,53,2022-05-29,Clothing,292.27,Debit Card
4ffcacd7-5311-4049-bd48-c7e87405e745,Female,24,89.17,56,2023-08-27,Clothing,354.54,Debit Card
db90a52e-c797-4851-bf8b-28ffd1591dca,Female,66,70.73,35,2024-06-12,Home & Kitchen,86.97,Bank Transfer
104af9b3-1db2-4dbe-8cf8-6bdf480ab42d,Male,26,97.22,88,2022-03-02,Books,488.26,Credit Card
a42100ef-e5c5-400a-8f1a-2a794a079c4d,Female,61,102.89,23,2020-04-10,Beauty,51.16,Bank Transfer
c8fb8cb6-8b5f-40f0-a637-d8759c27497f,Female,42,130.6,28,2022-09-21,Home & Kitchen,150.97,Credit Card
b53c1554-7c0f-42b3-9ea2-d8a7ecbdb07d,Female,69,99.66,36,2023-03-25,Home & Kitchen,87.68,Debit Card
22fc5a35-1cbc-46f9-9f61-13289c19628c,Female,56,110.25,16,2020-01-31,Books,264.65,Paypal
edc2895a-68a3-447e-ba5a-a8b2c09af3b7,Male,62,129.4,62,2020-02-26,Clothing,395.1,Credit Card
d0abd07d-9b6c-45e3-bc17-8ab61d9d09cc,Male,64,118.23,3,2020-05-30,Electronics,135.24,Bank Transfer
ec13285c-9a7b-4ebb-9c7c-f5f2b1f16836,Female,61,145.15,12,2024-08-30,Sports,351.26,Debit Card
82506999-6388-4e72-86fe-f7368e8b8649,Female,37,95.37,54,2023-12-29,Home & Kitchen,395.92,Paypal
9e41636a-0b18-474d-b63b-35e19c0efe58,Female,46,85.76,27,2020-06-18,Home & Kitchen,48.32,Bank Transfer
51840a46-2140-46a6-b80f-d1391907749f,Female,70,98.44,46,2024-03-04,Books,440.31,Bank Transfer
5a8e40b7-da58-422c-ac44-3aeff642db9e,Male,27,52.93,31,2024-02-26,Books,104.82,Bank Transfer
c3bb7116-4632-45ed-b039-5c264247c16e,Female,25,22.97,40,2021-04-06,Electronics,295.76,Debit Card
aef545de-2b3f-4760-85b8-ead3ae9d6209,Female,30,90.36,22,2024-06-17,Sports,373.99,Bank Transfer
02836242-1da2-49ab-aba3-299b3345b452,Female,40,39.68,18,2021-12-03,Books,497.93,Credit Card
113bf982-c1ea-48ce-b9cf-9269cf8d5f13,Female,25,43.36,67,2021-10-17,Books,75.32,Credit Card
cf9d7126-3310-4bf1-bdb6-b6502d8047a0,Female,19,34.74,56,2020-10-17,Groceries,447.76,Paypal
8c69f488-b68f-4300-b4e3-e693c66a9b44,Male,40,98.86,16,2023-11-23,Electronics,444.82,Paypal
cee1cf0d-493d-41a4-8c9d-6a58076f7b90,Male,53,113.34,68,2022-08-22,Sports,347.31,Credit Card
aa173c9d-1525-471e-b01f-538cb0bcedef,Male,38,42.77,25,2020-03-01,Electronics,154.72,Bank Transfer
6c8ac10d-ffbc-4a0a-807a-777036b53562,Male,33,142.02,88,2021-06-20,Home & Kitchen,403.86,Debit Card
247da0c1-6842-414a-afce-add513f1c321,Male,37,139.2,77,2021-06-25,Beauty,226.75,Debit Card
2236aef5-f142-4191-82f9-7d12e8c4fb77,Female,24,34.73,36,2021-09-26,Beauty,389.17,Credit Card
5c0dff98-45bd-4eb7-9803-9535c621a24f,Male,63,64.2,100,2024-09-28,Beauty,110.64,Debit Card
b0688e8d-6324-464e-94ea-ae6771a8ba12,Female,36,126.62,89,2021-08-15,Home & Kitchen,409.64,Debit Card
b13cb6a2-397d-4aad-a4f2-78ef7a879138,Male,46,141.91,45,2021-01-31,Electronics,416.38,Debit Card
88abebe3-f1c8-42c3-9cdf-6f011d0e714b,Female,55,146.04,20,2020-10-04,Beauty,308.67,Credit Card
c305e1f2-37d5-4ec9-a154-b0819a371615,Female,34,74.74,46,2020-09-15,Books,88.97,Paypal
da386a02-ddc6-4743-83c3-0b12b171c6b0,Female,18,89.1,24,2023-03-20,Beauty,21.52,Paypal
df9bcc89-c4b2-4fd7-8ef6-7c8ef2a4f415,Female,34,100.81,77,2021-01-31,Books,213.87,Bank Transfer
1f4e8f2c-ec71-4ca0-87ed-c47327c1a7b8,Male,35,65.74,63,2024-03-26,Sports,31.89,Debit Card
26fa5177-382e-4f16-862d-bb00c09bc302,Male,58,27.73,62,2023-08-28,Beauty,453.99,Debit Card
47f7fdda-a8cb-46ad-8807-2f77dcfcbde6,Female,67,42.88,43,2024-10-01,Electronics,343.43,Bank Transfer
2f7c9332-c054-46c9-86cd-74dea089f78a,Female,20,53.49,98,2024-03-17,Clothing,476.45,Credit Card
bbe42c47-aa21-48fd-9136-2ce4e406e187,Female,63,25.3,89,2021-02-22,Home & Kitchen,313.71,Debit Card
c0a2c558-1ebd-4f0f-a1f0-87f926612efd,Male,63,22.92,37,2022-09-13,Sports,140.66,Debit Card
42c91449-9726-4113-b882-1a2495e56271,Male,58,102.01,80,2023-05-02,Clothing,210.3,Credit Card
bcd453c5-2d12-48f8-96b5-9ff67056df6e,Male,61,41.98,74,2021-08-24,Clothing,28.59,Debit Card
ae84f0a5-e46c-46f5-96bf-ecd82a9e31c6,Female,26,76.09,52,2022-02-18,Clothing,38.76,Credit Card
2fdf5da4-9fc1-4c69-8b1e-e5a5a663b852,Male,23,119.22,59,2020-11-23,Sports,208.38,Credit Card
d1cc8ae5-fd72-4b01-a7a0-7c6d5d89fc97,Female,35,82.57,14,2022-11-26,Beauty,32.45,Credit Card
47f66523-c88d-4007-9c16-fa16b757eb99,Male,61,108.89,65,2023-09-26,Sports,421.66,Debit Card
42140d6a-4672-49bb-8450-cca7d56196fa,Female,65,23.47,34,2022-09-13,Electronics,193.67,Debit Card
7971e3bb-91a3-4391-91d6-0a70b9bdfc71,Male,68,114.58,58,2021-05-23,Clothing,396.97,Debit Card
816e9678-fda4-4f64-920a-77cfe676316a,Male,25,135.69,56,2021-04-13,Books,298.49,Debit Card
0635896a-ce23-4f0d-add2-539c5f8560f0,Male,23,140.08,9,2022-08-30,Beauty,312.0,Paypal
e1d1e346-4137-417f-b517-ea5269d6a95b,Male,38,120.98,28,2020-11-21,Home & Kitchen,406.77,Bank Transfer
a88c5236-2d4c-434c-8b65-a4200e848af1,Female,63,145.86,54,2024-02-27,Electronics,375.18,Credit Card
6a74fc68-2a06-4984-bc43-6bc22a9f8d6f,Male,33,136.26,86,2021-04-18,Sports,184.01,Debit Card
344f4824-ec11-4957-8b63-a30ffa562e87,Female,41,80.3,68,2020-02-15,Groceries,337.8,Debit Card
9730e621-1db2-41ad-9d95-3d67ef826c0f,Male,42,116.51,31,2021-03-20,Electronics,158.13,Debit Card
244e6cd9-f845-4ceb-a3ff-28c172a708c8,Female,36,95.38,1,2021-03-27,Groceries,22.83,Debit Card
275ad612-8859-4bb2-916f-ddc534e4ff37,Female,24,120.77,32,2021-10-18,Books,322.54,Credit Card
e854690e-7c4c-4b9d-9d7d-6ab815f800f8,Male,28,100.51,97,2022-05-17,Sports,110.11,Paypal
a8c5f8c3-5257-42ac-95c6-82adb94e9181,Female,63,86.6,72,2020-09-09,Clothing,449.52,Debit Card
ee0dd661-7e40-4a81-87ae-b920aaa89b70,Female,51,80.12,54,2023-01-11,Electronics,365.69,Credit Card
d8642d7c-faee-4737-bdf8-942b19efc270,Female,48,28.45,75,2023-02-09,Beauty,488.57,Credit Card
2638aeb9-a498-466c-bfe9-d12fca5700ff,Female,18,108.19,49,2024-05-20,Sports,135.84,Debit Card
0da6b196-6de8-4773-8d24-8471ba43de9f,Female,56,20.54,42,2020-03-01,Books,435.94,Debit Card
a1677851-b1ec-4bd8-9829-8b5d7e02d2c8,Female,65,106.69,3,2022-05-30,Groceries,43.77,Debit Card
30aa3a2d-b60b-4597-a39b-bc8de9d387c9,Male,18,117.71,15,2020-01-24,Home & Kitchen,177.03,Credit Card
dee3f7d6-f1ca-4e7b-83f3-ef26c0aa3436,Male,47,114.36,9,2023-10-23,Books,151.1,Bank Transfer
2566cda3-bde2-46e1-98b7-df975975489a,Male,64,92.34,69,2022-09-12,Beauty,305.07,Debit Card
2520325c-c97b-410b-923b-d6ebb9ae2245,Male,34,93.92,27,2024-03-30,Groceries,383.95,Credit Card
cf31c6b8-f42b-4a59-94df-a8178f213162,Male,45,120.99,99,2021-02-25,Groceries,379.07,Debit Card
21b405f2-3c31-4da3-88ab-0ac4c45787c0,Female,30,125.43,6,2021-02-11,Groceries,151.5,Paypal
426b18b7-d0fb-472d-b4d0-0a55bf3d6dfe,Male,60,104.3,40,2022-11-30,Groceries,461.19,Debit Card
39447298-7679-4b90-befd-aa8be4e84b67,Male,28,78.7,41,2021-02-05,Groceries,279.81,Paypal
02beeda1-e169-4997-9d19-a35895d0e7d8,Female,19,35.47,33,2020-04-05,Books,130.91,Bank Transfer
a2f2ac69-ac67-4ff2-b428-79c4fa22f1f4,Female,37,34.86,64,2023-12-17,Groceries,496.19,Credit Card
141ed76d-74ea-4e33-83db-8fce7a3d4d81,Female,23,29.5,8,2022-05-28,Books,476.14,Paypal
12723020-3e7d-4d03-9903-50e7e7f2bc6a,Female,62,43.63,50,2024-09-23,Home & Kitchen,16.4,Debit Card
a954f65d-ed2d-4434-8569-ec68cb9bb0de,Female,56,145.0,66,2023-01-08,Groceries,21.9,Debit Card
85e1311e-23f7-4b6b-824f-effa68fbda66,Female,49,39.16,5,2022-09-26,Books,421.19,Paypal
5b585b9f-4031-407d-90ef-5fb468cef7c6,Female,69,146.47,42,2023-03-04,Clothing,339.43,Credit Card
a14cd3a0-6338-486c-a057-94a04f816835,Male,48,141.29,66,2023-03-06,Electronics,338.24,Paypal
cf2017cb-d8a7-4219-9489-80f2da74c684,Female,22,97.93,28,2023-01-20,Clothing,184.37,Bank Transfer
caae02be-b27c-4aed-8b99-cc91a77af7b0,Female,57,74.66,100,2023-03-31,Clothing,289.84,Bank Transfer
9cdb5c24-64d7-4815-8412-c71786058474,Male,67,99.61,92,2023-12-22,Sports,265.82,Credit Card
9196f2f7-7eef-4cf5-9438-73e35f465f35,Female,26,120.03,44,2024-07-21,Groceries,101.21,Paypal
0e77d756-609e-4890-905c-42d53bd560fb,Male,64,82.56,87,2022-01-28,Beauty,139.17,Debit Card
8d484580-0b3d-407f-8c50-facbf9fe067e,Male,25,87.5,7,2020-02-12,Electronics,99.18,Bank Transfer
a63bc229-aa72-4460-bf7e-3e3f611ad114,Male,22,23.33,93,2022-05-17,Beauty,226.58,Credit Card
cc4ed198-170d-40cd-b7a3-2d90370c603c,Female,30,83.49,96,2024-08-08,Clothing,424.63,Credit Card
7ed98454-70ea-4e00-9f00-8aef8dbebde6,Female,51,107.88,61,2022-09-17,Home & Kitchen,271.07,Bank Transfer
1121ccd1-dde2-4372-ae8a-fbbce568afa3,Male,42,106.7,91,2020-01-13,Books,362.38,Credit Card
c1186cd4-ea8a-4537-b76e-8e4b5e3563d0,Female,49,113.79,78,2020-12-05,Clothing,468.75,Bank Transfer
f5652495-47cd-4e76-9702-96ab6a80a96e,Female,38,72.79,57,2020-11-24,Beauty,268.67,Bank Transfer
5eb55a7f-6911-4b98-852e-504f0b06acf1,Female,42,84.38,94,2023-08-05,Home & Kitchen,81.48,Paypal
f8af3fce-ec94-45ae-88e6-4675863485ff,Female,64,75.4,59,2023-10-08,Clothing,269.63,Bank Transfer
3d295f31-e749-45b3-a3e7-47c92d4a7c07,Male,62,74.58,64,2022-10-04,Books,148.51,Paypal
697fb6c5-728c-4588-8a0f-c9dda43a4dc2,Female,63,133.64,73,2023-10-25,Groceries,165.24,Debit Card
ce36d7bc-e611-4aa2-9468-fc0d020dcd06,Female,43,52.69,30,2020-09-06,Electronics,45.84,Bank Transfer
bcb5fa75-c1e4-431c-98ec-c4abea0c033a,Male,29,79.16,39,2021-09-10,Clothing,402.99,Paypal
9d413f0b-95d6-4b4e-a959-5f735f4bbcd9,Female,36,130.34,89,2020-03-25,Sports,413.9,Credit Card
1a95fcd0-5850-44fe-a071-f6b471d66033,Female,66,147.36,32,2021-10-19,Sports,255.48,Credit Card
7afe921d-0293-4fff-bd2c-982e6aa9b3ee,Female,70,23.63,84,2021-02-26,Electronics,62.19,Bank Transfer
478bb9ba-eabb-451e-982c-30ff37420ba3,Female,31,55.97,34,2020-11-08,Clothing,487.17,Paypal
c2a696f6-2f8d-4bb2-a8a0-b34aa9bb4650,Male,61,109.46,62,2023-09-03,Sports,125.33,Bank Transfer
38e76bff-62bd-4c96-86de-db704f147f34,Female,52,42.87,64,2022-04-05,Beauty,396.76,Bank Transfer
c72cef0a-9cb9-4989-b5d6-1e441bc5b25e,Male,62,98.76,33,2024-03-01,Groceries,183.46,Bank Transfer
110ba680-ea15-4956-8382-5736ccfd0670,Female,57,96.7,19,2021-08-05,Electronics,327.13,Debit Card
068ad0e5-ab13-4f6b-9293-d04a9eee886d,Female,50,112.24,70,2022-06-14,Home & Kitchen,143.06,Paypal
5e89db0f-98e6-4a8c-8a15-cf95f24c0dc8,Male,20,131.08,16,2022-02-21,Beauty,498.86,Debit Card
4848af46-bf0e-4bde-9608-6e11a697a4af,Female,48,25.74,1,2022-08-13,Clothing,188.28,Paypal
845258ec-2742-4df7-b2d7-a64506f02313,Male,55,122.61,86,2023-01-09,Electronics,61.71,Credit Card
6ca82c01-f6d6-4fa6-8c8c-7960e6a11884,Male,60,109.43,36,2020-07-17,Home & Kitchen,163.06,Bank Transfer
91d816bc-743b-4f32-90ec-ab36bb5c8b19,Male,18,124.78,46,2022-12-13,Home & Kitchen,414.95,Bank Transfer
55e82038-dc86-4c80-87ed-190f7daf0e51,Male,20,118.2,23,2024-05-30,Electronics,34.26,Paypal
ff59ecaf-173a-4465-9471-18d8ec75e355,Male,23,122.65,48,2021-01-03,Electronics,140.1,Credit Card
927fda22-35d3-4133-94fc-76ceb521388c,Female,58,135.1,74,2024-10-05,Home & Kitchen,230.0,Credit Card
c0cfbfa5-3463-49de-85bd-59d5f04e924d,Male,46,29.3,80,2023-09-27,Beauty,388.54,Bank Transfer
64a53dab-5b72-43b3-8ab3-4626e2574694,Female,53,144.81,63,2020-03-18,Electronics,83.68,Bank Transfer
26e9fde6-1e87-4752-b08f-14fb0d108873,Male,61,116.92,37,2022-10-25,Books,452.94,Bank Transfer
48116592-1102-4c5b-b60d-e70cace8eb2b,Female,47,60.57,8,2020-01-10,Beauty,234.44,Credit Card
10a2bb6c-4c91-4b5c-bea5-eea5594fda70,Male,57,104.59,46,2022-11-24,Home & Kitchen,19.31,Credit Card
ebd701fa-3222-41e0-abb6-8794cd3c78af,Female,48,78.73,32,2022-10-08,Beauty,495.58,Debit Card
904fe735-282b-4bfd-a7ae-a397d243710d,Male,23,140.41,34,2023-05-12,Books,37.67,Bank Transfer
78e3fec2-83f7-41c4-ad1b-2c3f54922556,Female,26,119.81,79,2021-07-29,Groceries,208.48,Debit Card
7cc8ca87-de4e-42db-9c38-a13de06feb21,Male,24,47.06,87,2020-03-13,Groceries,143.43,Debit Card
